TIME COMMAND DEFL
0.0 0.0 0.0
0.0033333333333333335 -3 0.0
0.006666666666666667 -3 -0.027356719583431204
0.01 -3 -0.08182069538150478
0.013333333333333334 -3 -0.13553855590635397
0.016666666666666666 -3 -0.18826991637776755
0.02 -3 -0.240030576352958
0.023333333333333334 -3 -0.29083838336079376
0.02666666666666667 -3 -0.34071087810551054
0.030000000000000002 -3 -0.389665278589354
0.03333333333333333 -3 -0.4377184858531745
0.03666666666666667 -3 -0.4848870898094576
0.04 -3 -0.5311873749698157
0.043333333333333335 -3 -0.5766353260670609
0.04666666666666667 -3 -0.6212466335737816
0.05 -3 -0.6650366991193288
0.05333333333333334 -3 -0.7080206408070823
0.05666666666666667 -3 -0.7502132984338318
0.060000000000000005 -3 -0.7916292386130755
0.06333333333333334 -3 -0.8322827598040051
0.06666666666666667 -3 -0.8721878972479123
0.06999999999999999 -3 -0.9113584278137228
0.07333333333333332 -3 -0.9498078747543284
0.07666666666666665 -3 -0.9875495123753623
0.07999999999999997 -3 -1.024596370618026
0.0833333333333333 -3 -1.0609612395575532
0.08666666666666663 -3 -1.0966566738188608
0.08999999999999996 -3 -1.1316949969109142
0.09333333333333328 -3 -1.1660883054813016
0.09666666666666661 -3 -1.199848473492486
0.09999999999999994 -3 -1.2329871563211776
0.10333333333333326 -3 -1.2655157947822424
0.10666666666666659 -3 -1.2974456190785344
0.10999999999999992 -3 -1.3287876526780156
0.11333333333333324 -3 -1.3595527161195042
0.11666666666666657 -3 -1.3897514307483627
0.1199999999999999 -3 -1.4193942223834155
0.12333333333333323 -3 -1.4484913249163642
0.12666666666666657 -3 -1.4770527838449417
0.1299999999999999 -3 -1.5050884597410232
0.13333333333333322 -3 -1.532608031654897
0.13666666666666655 -3 -1.5596210004568622
0.13999999999999987 -3 -1.586136692117316
0.1433333333333332 -3 -1.612164260926454
0.14666666666666653 -3 -1.6377126926547032
0.14999999999999986 -3 -1.6627908076549738
0.15333333333333318 -3 -1.6874072639078013
0.1566666666666665 -3 -1.711570560010432
0.15999999999999984 -3 -1.7352890381108836
0.16333333333333316 -3 -1.7585708867879917
0.1666666666666665 -3 -1.7814241438784386
0.16999999999999982 -3 -1.8038566992517406
0.17333333333333314 -3 -1.8258762975341496
0.17666666666666647 -3 -1.8474905407824123
0.1799999999999998 -3 -1.8687068911083076
